instant_book,satisfaction_guest,rating_checkin,bed_type,person_capacity,accuracy_rating,is_superhost,room_type,hosting_id,rating_location,url,amenities,rating_communication,cancel_policy,rating_cleanliness,nightly_price,host_id,response_rate,price,response_time,rev_count
True,96.0,10.0,Real Bed,3,10.0,True,Entire home/apt,13896476,10.0,https://www.airbnb.com.br/rooms/13896476,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 21, 25, 28, 31, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55]",10.0,3,10.0,R$180,68839229,1.0,58.25205014854273,237.5,53
False,100.0,10.0,Real Bed,3,10.0,False,Entire home/apt,15850098,10.0,https://www.airbnb.com.br/rooms/15850098,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 31, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47]",10.0,5,10.0,R$128,2544715,1.0,41.42368010563038,619.0,20
True,100.0,10.0,Real Bed,1,10.0,False,Private room,16855749,10.0,https://www.airbnb.com.br/rooms/16855749,"[1, 4, 8, 14, 21, 28, 33, 39, 40, 42, 44, 46, 47, 49]",10.0,3,9.0,R$49,67489346,0.9729999899864196,15.85750254043663,263.0,9
False,98.0,10.0,Real Bed,2,10.0,True,Entire home/apt,14745506,10.0,https://www.airbnb.com.br/rooms/14745506,"[1, 4, 8, 21, 39, 40, 41, 42, 43, 44, 45, 46, 47]",10.0,5,10.0,R$177,7135851,0.9850000143051147,57.28118264606703,490.5,56
True,100.0,10.0,Real Bed,2,10.0,False,Private room,16441474,10.0,https://www.airbnb.com.br/rooms/16441474,"[1, 3, 4, 8, 11, 14, 21, 28, 30, 33, 39, 40, 42, 43, 44, 45, 46, 49, 50]",10.0,5,10.0,R$60,86189433,1.0,19.417350049514248,1496.0,27
True,99.0,10.0,Real Bed,2,10.0,True,Entire home/apt,7205249,10.0,https://www.airbnb.com.br/rooms/7205249,"[1, 3, 4, 6, 8, 14, 21, 28, 30, 31, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 50, 51, 55]",10.0,4,10.0,R$145,31397276,1.0,46.92526261965942,46.0,84
True,92.0,9.0,Real Bed,3,9.0,False,Entire home/apt,1651688,9.0,https://www.airbnb.com.br/rooms/1651688,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 31]",9.0,5,9.0,R$139,8752072,1.0,44.983527614708,140.5,65
False,94.0,10.0,Real Bed,2,10.0,True,Entire home/apt,13392933,10.0,https://www.airbnb.com.br/rooms/13392933,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 30, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55]",10.0,4,10.0,R$125,74322084,1.0,40.452812603154676,2904.5,39
True,96.0,10.0,Real Bed,2,10.0,True,Private room,2857294,10.0,https://www.airbnb.com.br/rooms/2857294,"[3, 4, 6, 8, 11, 21, 28, 31, 33, 40, 45, 46, 47, 50]",10.0,5,9.0,R$59,14607389,1.0,19.093727548689007,1579.0,27
True,90.0,10.0,Real Bed,4,9.0,False,Entire home/apt,16823945,9.0,https://www.airbnb.com.br/rooms/16823945,"[1, 4, 8, 12, 14, 15, 21, 28, 31, 32, 33, 34, 40, 41, 43, 44, 45, 50, 51, 52]",10.0,4,9.0,R$79,9975734,0.962000012397766,25.566177565193755,1648.5,6
True,98.0,10.0,Real Bed,2,10.0,True,Private room,6937921,10.0,https://www.airbnb.com.br/rooms/6937921,"[1, 3, 4, 5, 8, 9, 16, 17, 31, 33, 34, 37, 40, 41, 44, 45, 46, 47, 49, 50]",10.0,4,10.0,R$100,34820689,1.0,32.36225008252374,455.5,38
True,90.0,9.0,Real Bed,2,10.0,False,Entire home/apt,13461256,10.0,https://www.airbnb.com.br/rooms/13461256,"[1, 2, 5, 7, 8, 9, 11, 14, 21, 28, 31, 40, 42, 47]",10.0,5,10.0,R$124,76939180,1.0,40.12919010232943,490.0,62
False,90.0,9.0,Real Bed,6,9.0,False,Entire home/apt,4368459,9.0,https://www.airbnb.com.br/rooms/4368459,"[1, 2, 3, 4, 6, 7, 8, 9, 14, 15, 21, 25, 28, 31, 33, 35, 36, 38, 39, 40, 41, 43, 44, 45, 46, 47]",9.0,5,10.0,R$150,22677316,0.8999999761581421,48.54337512378561,675.0,31
True,80.0,9.0,Real Bed,2,9.0,True,Private room,16715287,9.0,https://www.airbnb.com.br/rooms/16715287,"[4, 8, 9, 33, 40, 49, 50]",9.0,3,8.0,R$64,54207298,1.0,20.71184005281519,1103.0,2
True,,,Real Bed,2,,False,Entire home/apt,17838121,,https://www.airbnb.com.br/rooms/17838121,"[1, 4, 8, 9, 11, 35, 42, 44, 45, 46, 47, 49, 50]",,3,,R$79,5769402,1.0,25.566177565193755,396.0,0
True,92.0,10.0,Real Bed,3,10.0,False,Entire home/apt,13652950,10.0,https://www.airbnb.com.br/rooms/13652950,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 21, 25, 28, 31, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]",10.0,3,10.0,R$180,79289316,1.0,58.25205014854273,582.0,41
True,100.0,9.0,Real Bed,2,10.0,False,Entire home/apt,16378167,10.0,https://www.airbnb.com.br/rooms/16378167,"[1, 4, 5, 8, 9, 21, 30, 33, 34, 37, 40, 45, 46, 47, 49, 50]",10.0,4,10.0,R$108,1557487,1.0,35.0,2757.5,3
False,99.0,10.0,Real Bed,2,10.0,True,Entire home/apt,13824070,10.0,https://www.airbnb.com.br/rooms/13824070,"[3, 4, 7, 8, 14, 15, 21, 28, 33, 34, 35, 36, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50]",10.0,5,10.0,R$140,81466775,1.0,45.307150115533226,614.0,19
False,98.0,10.0,Real Bed,3,10.0,True,Entire home/apt,14322813,10.0,https://www.airbnb.com.br/rooms/14322813,"[1, 3, 4, 6, 8, 21, 31, 39, 40]",10.0,4,10.0,R$119,53583683,1.0,38.51107759820325,675.0,21
True,91.0,10.0,Real Bed,2,10.0,False,Entire home/apt,10196479,10.0,https://www.airbnb.com.br/rooms/10196479,"[1, 2, 3, 4, 8, 14, 21, 28, 33, 35, 36, 39, 40, 43, 44, 46, 47, 49, 50]",10.0,4,9.0,R$96,8071846,1.0,31.0,7654.0,43
True,90.0,10.0,Real Bed,3,9.0,False,Entire home/apt,14303047,9.0,https://www.airbnb.com.br/rooms/14303047,"[1, 4, 8, 21, 31, 39, 40, 41, 44]",10.0,5,10.0,R$64,55004060,1.0,20.71184005281519,3074.0,39
True,91.0,10.0,Real Bed,2,10.0,False,Entire home/apt,15231712,10.0,https://www.airbnb.com.br/rooms/15231712,"[1, 2, 4, 5, 6, 7, 8, 9, 14, 15, 21, 28, 30, 31, 32, 33, 40, 41, 42, 43, 44, 45, 46, 47, 51, 55]",10.0,4,9.0,R$160,24836800,1.0,51.77960013203797,51.0,44
True,100.0,10.0,Real Bed,2,10.0,True,Entire home/apt,14632645,8.0,https://www.airbnb.com.br/rooms/14632645,"[1, 3, 4, 7, 8, 9, 11, 15, 21, 40, 43, 44, 46]",10.0,5,10.0,R$130,79233410,1.0,42.07092510728086,857.0,4
True,97.0,10.0,Real Bed,2,10.0,True,Entire home/apt,10232135,9.0,https://www.airbnb.com.br/rooms/10232135,"[1, 4, 5, 7, 8, 14, 21, 28, 30, 31, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47]",10.0,4,10.0,R$98,11637510,0.9670000076293944,31.71500508087326,12784.0,43
True,96.0,10.0,Real Bed,1,10.0,True,Shared room,8823180,9.0,https://www.airbnb.com.br/rooms/8823180,"[1, 2, 3, 4, 8, 11, 14, 21, 28, 31, 33, 40, 43, 44, 45, 46, 47, 50]",10.0,3,9.0,R$60,11123495,0.9089999794960022,19.417350049514248,7806.0,23
False,99.0,10.0,Real Bed,1,10.0,True,Private room,7460279,10.0,https://www.airbnb.com.br/rooms/7460279,"[1, 3, 4, 7, 8, 14, 15, 21, 28, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 49, 50, 51, 55]",10.0,4,10.0,R$78,14771434,1.0,25.24255506436852,1701.5,24
True,86.0,10.0,Pull-out Sofa,1,9.0,False,Private room,8830123,10.0,https://www.airbnb.com.br/rooms/8830123,"[1, 3, 4, 8, 11, 14, 21, 28, 35, 36, 37, 38, 39, 40, 42, 43, 44, 45, 46, 47, 49, 50]",10.0,5,8.0,R$35,12983123,1.0,11.326787528883306,2257.5,10
True,100.0,10.0,Real Bed,3,10.0,False,Entire home/apt,16665044,10.0,https://www.airbnb.com.br/rooms/16665044,"[1, 2, 4, 8, 31, 39, 40, 42, 44, 47]",10.0,4,10.0,R$100,4864443,1.0,32.36225008252374,2495.5,5
True,96.0,10.0,Real Bed,3,10.0,False,Entire home/apt,13653592,10.0,https://www.airbnb.com.br/rooms/13653592,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 21, 25, 28, 31, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 51, 55, 56]",10.0,3,10.0,R$180,79289316,1.0,58.25205014854273,582.0,48
True,97.0,10.0,Real Bed,2,10.0,True,Private room,10342014,10.0,https://www.airbnb.com.br/rooms/10342014,"[1, 3, 4, 8, 28, 33, 40, 41, 43, 44, 46, 47, 49, 50]",10.0,4,10.0,R$65,24118654,1.0,21.03546255364043,72.0,47
False,87.0,9.0,Real Bed,1,8.0,False,Private room,10618355,8.0,https://www.airbnb.com.br/rooms/10618355,"[1, 2, 3, 4, 8, 28, 32, 33, 34, 39, 40, 42, 44, 46, 47, 49, 50]",8.0,4,8.0,R$60,54800426,1.0,19.417350049514248,5228.0,6
True,92.0,10.0,Real Bed,3,9.0,False,Entire home/apt,2288400,9.0,https://www.airbnb.com.br/rooms/2288400,"[1, 2, 3, 4, 8, 9, 14, 21, 28, 31, 33, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47]",10.0,4,10.0,R$195,1708542,1.0,63.106387660921285,407.0,108
True,95.0,9.0,Real Bed,3,10.0,False,Entire home/apt,15929734,10.0,https://www.airbnb.com.br/rooms/15929734,"[1, 3, 4, 5, 6, 7, 8, 14, 15, 21, 28, 31, 33, 34, 35, 36, 39, 40, 41, 42, 43, 44, 45, 46, 47, 51, 55, 57]",10.0,4,10.0,R$120,35910346,0.9229999780654908,38.834700099028495,218.0,15
False,91.0,10.0,Real Bed,2,9.0,False,Entire home/apt,1220911,9.0,https://www.airbnb.com.br/rooms/1220911,"[1, 2, 3, 4, 11, 12, 14, 21, 28, 40, 49, 50]",10.0,4,9.0,R$130,6660401,1.0,42.07092510728086,9344.5,63
False,99.0,10.0,Real Bed,3,10.0,False,Entire home/apt,1151634,10.0,https://www.airbnb.com.br/rooms/1151634,"[1, 2, 4, 5, 8, 14, 21, 28, 30, 31, 33, 40, 41, 43, 44, 45, 46, 47, 50]",10.0,5,10.0,R$128,2544715,1.0,41.42368010563038,619.0,159
False,92.0,9.0,Real Bed,3,9.0,False,Entire home/apt,2912901,10.0,https://www.airbnb.com.br/rooms/2912901,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 31, 32, 35, 36, 38, 39]",9.0,5,9.0,R$139,14852509,1.0,44.983527614708,2258.0,48
True,97.0,10.0,Real Bed,3,10.0,True,Entire home/apt,5748150,10.0,https://www.airbnb.com.br/rooms/5748150,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 15, 21, 28, 31, 33, 34, 35, 36, 40, 41, 43, 44, 45, 46, 47]",10.0,5,10.0,R$261,19808532,0.8999999761581421,84.46547271538695,440.0,169
False,96.0,10.0,Real Bed,2,9.0,True,Private room,6854423,10.0,https://www.airbnb.com.br/rooms/6854423,"[3, 4, 8, 11, 17, 19, 44, 46]",10.0,4,10.0,R$90,35919955,1.0,29.126025074271364,913.5,36
True,97.0,10.0,Real Bed,2,10.0,True,Private room,9300097,10.0,https://www.airbnb.com.br/rooms/9300097,"[1, 2, 4, 6, 8, 21, 27, 30, 33, 37, 40, 41, 42, 44, 45, 46, 49, 50]",10.0,4,10.0,R$59,40235069,1.0,19.093727548689007,3579.0,15
True,89.0,10.0,Real Bed,2,9.0,False,Shared room,14685848,10.0,https://www.airbnb.com.br/rooms/14685848,"[4, 8, 11, 21, 33, 37, 39, 49, 50]",10.0,5,9.0,R$75,83629894,1.0,24.271687561892804,287.5,28
False,97.0,10.0,Real Bed,2,10.0,False,Entire home/apt,16827739,9.0,https://www.airbnb.com.br/rooms/16827739,"[1, 3, 4, 6, 7, 8, 9, 15, 21, 33, 34, 49, 50]",10.0,5,10.0,R$195,6244837,1.0,63.106387660921285,440.0,6
True,94.0,9.0,Real Bed,3,10.0,False,Entire home/apt,6410955,9.0,https://www.airbnb.com.br/rooms/6410955,"[2, 4, 7, 8, 14, 21, 28, 35, 39, 40, 44, 45, 46, 47, 50, 57]",10.0,5,10.0,R$130,33437073,1.0,42.07092510728086,143.0,45
True,94.0,9.0,Real Bed,4,10.0,False,Entire home/apt,2604867,9.0,https://www.airbnb.com.br/rooms/2604867,"[1, 2, 3, 4, 8, 14, 21, 31, 40, 44, 46, 47, 51, 55]",10.0,5,9.0,R$130,1488850,0.9679999947547911,42.07092510728086,1872.0,155
True,100.0,10.0,Real Bed,2,10.0,False,Entire home/apt,16441223,10.0,https://www.airbnb.com.br/rooms/16441223,"[1, 3, 4, 5, 6, 7, 8, 9, 15, 21, 30, 31, 35, 39, 40]",10.0,5,10.0,R$149,107816357,1.0,48.219752622960364,52.5,5
True,88.0,9.0,Real Bed,2,9.0,False,Private room,8630907,10.0,https://www.airbnb.com.br/rooms/8630907,"[4, 8, 11, 12, 14, 21, 28, 33, 40, 44, 46, 47, 49, 50]",10.0,5,8.0,R$80,41827065,1.0,25.889800066018985,525.5,31
True,89.0,9.0,Real Bed,3,9.0,False,Entire home/apt,4964196,9.0,https://www.airbnb.com.br/rooms/4964196,"[3, 4, 8, 11, 14, 21, 28, 31, 33, 34, 39, 40, 41, 43, 44, 47]",9.0,5,9.0,R$138,9596074,0.9290000200271606,44.65990511388276,914.0,84
True,92.0,10.0,Real Bed,3,10.0,False,Entire home/apt,10921428,9.0,https://www.airbnb.com.br/rooms/10921428,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 25, 28, 33, 34, 40, 44, 47, 51, 55]",10.0,4,10.0,R$149,26677942,0.99099999666214,48.219752622960364,1184.0,56
True,96.0,10.0,Real Bed,2,10.0,True,Entire home/apt,14869588,10.0,https://www.airbnb.com.br/rooms/14869588,"[1, 2, 3, 4, 5, 8, 10, 14, 21, 28, 30, 31, 38, 39, 40, 41, 43, 44, 45, 47, 50, 51, 55]",10.0,5,9.0,R$149,71722627,1.0,48.219752622960364,558.0,32
False,100.0,10.0,Real Bed,3,10.0,False,Entire home/apt,16970093,10.0,https://www.airbnb.com.br/rooms/16970093,"[1, 3, 4, 5, 8, 21, 31, 39, 40, 41, 43, 44, 45, 46, 47, 50]",10.0,5,10.0,R$108,2544715,1.0,34.951230089125644,619.0,6
False,96.0,10.0,Real Bed,1,9.0,False,Private room,7327992,10.0,https://www.airbnb.com.br/rooms/7327992,"[8, 9, 11, 12, 40, 44, 49, 50]",10.0,3,10.0,R$35,38389123,1.0,11.326787528883306,730.0,11
True,,,Real Bed,1,,False,Entire home/apt,15388498,,https://www.airbnb.com.br/rooms/15388498,"[1, 4, 5, 7, 8, 9, 21, 33, 34, 40, 44, 49, 50]",,3,,R$170,352385,,55.01582514029035,,0
True,86.0,9.0,Real Bed,2,9.0,False,Entire home/apt,8210465,9.0,https://www.airbnb.com.br/rooms/8210465,"[1, 2, 3, 4, 8, 14, 15, 21, 28, 33, 34, 38, 39, 40, 43, 44, 46, 47, 49, 50]",9.0,5,10.0,R$85,43266921,1.0,27.507912570145177,459.0,19
False,88.0,10.0,Real Bed,3,9.0,False,Entire home/apt,4248109,9.0,https://www.airbnb.com.br/rooms/4248109,"[1, 3, 4, 8, 12, 21, 39, 40, 41, 44, 46]",9.0,4,9.0,R$78,20597469,1.0,25.24255506436852,1346.5,53
True,93.0,9.0,Real Bed,1,10.0,False,Private room,17216589,10.0,https://www.airbnb.com.br/rooms/17216589,"[4, 9, 11, 33, 40, 42, 44, 46, 47, 49, 50]",9.0,3,10.0,R$35,104262558,1.0,11.326787528883306,307.0,3
True,100.0,10.0,Real Bed,5,10.0,False,Entire home/apt,16795502,9.0,https://www.airbnb.com.br/rooms/16795502,"[1, 3, 4, 6, 8, 12, 17, 21, 31, 33, 40, 43, 45, 46, 47, 51, 55]",10.0,5,10.0,R$105,40579871,1.0,33.980362586649925,122.0,4
True,99.0,10.0,Real Bed,2,10.0,False,Private room,16898229,10.0,https://www.airbnb.com.br/rooms/16898229,"[1, 3, 4, 9, 40, 42, 44, 49, 50]",10.0,3,10.0,R$66,63593536,1.0,21.359085054465663,399.0,14
True,95.0,10.0,Real Bed,1,10.0,False,Private room,15359269,10.0,https://www.airbnb.com.br/rooms/15359269,"[1, 4, 8, 21, 33, 39, 40, 42, 44, 45, 46, 49, 50]",10.0,3,10.0,R$47,93344970,1.0,15.210257538786154,819.0,8
False,95.0,10.0,Real Bed,2,10.0,False,Entire home/apt,11251064,10.0,https://www.airbnb.com.br/rooms/11251064,"[1, 4, 8, 12, 14, 21, 28, 33, 34, 39, 44, 46]",10.0,3,10.0,R$80,31819817,1.0,25.889800066018985,1080.5,17
True,96.0,9.0,Pull-out Sofa,4,9.0,False,Entire home/apt,15982033,10.0,https://www.airbnb.com.br/rooms/15982033,"[1, 3, 4, 6, 8, 21, 31, 33, 37, 39, 40, 41, 50]",9.0,5,9.0,R$200,103839711,1.0,64.72450016504746,242.5,5
False,100.0,10.0,Real Bed,2,10.0,False,Entire home/apt,17557781,10.0,https://www.airbnb.com.br/rooms/17557781,"[1, 3, 4, 7, 8, 9, 14, 15, 21, 28, 34, 35, 36, 39, 40, 44, 45, 46, 47, 49, 50, 57]",10.0,5,10.0,R$100,117098107,1.0,32.36225008252374,1589.5,2
True,97.0,10.0,Real Bed,3,10.0,False,Entire home/apt,16446994,10.0,https://www.airbnb.com.br/rooms/16446994,"[1, 4, 5, 7, 8, 9, 14, 15, 21, 28, 40, 44, 45, 47]",10.0,3,10.0,R$190,60723871,1.0,61.48827515679511,2443.0,7
True,88.0,9.0,Real Bed,2,9.0,False,Entire home/apt,16205877,10.0,https://www.airbnb.com.br/rooms/16205877,"[1, 5, 7, 8, 9, 14, 15, 21, 28, 38, 43, 44, 47, 49, 57]",9.0,5,9.0,R$158,105858213,0.8999999761581421,51.13235513038751,1258.0,18
True,100.0,10.0,Real Bed,2,10.0,False,Entire home/apt,17007760,10.0,https://www.airbnb.com.br/rooms/17007760,"[1, 3, 4, 8, 12, 14, 15, 21, 28, 31, 33, 34, 35, 36, 39, 40, 41, 42, 44, 45, 46, 47, 51, 55, 57]",10.0,5,10.0,R$95,114011281,1.0,30.744137578397552,272.0,7
True,96.0,10.0,Real Bed,3,10.0,False,Entire home/apt,6561344,10.0,https://www.airbnb.com.br/rooms/6561344,"[1, 2, 3, 4, 5, 8, 31, 33, 34, 40, 41, 44, 46, 50]",10.0,5,10.0,R$155,34274570,1.0,50.1614876279118,210.0,63
False,97.0,10.0,Real Bed,2,10.0,True,Entire home/apt,6144609,10.0,https://www.airbnb.com.br/rooms/6144609,"[2, 3, 4, 5, 8, 9, 12, 18, 28, 30, 31, 32, 33, 34, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55]",10.0,5,10.0,R$108,5310134,0.9570000171661376,34.951230089125644,8255.0,45
True,96.0,10.0,Real Bed,2,10.0,True,Entire home/apt,11829384,9.0,https://www.airbnb.com.br/rooms/11829384,"[1, 3, 4, 5, 7, 8, 14, 21, 31, 33, 34, 35, 36, 38, 40, 41, 43, 44, 45, 46, 47]",10.0,4,9.0,R$110,11637510,0.9670000076293944,35.59847509077611,12784.0,34
False,98.0,10.0,Real Bed,4,10.0,True,Private room,12871776,10.0,https://www.airbnb.com.br/rooms/12871776,"[1, 2, 3, 4, 8, 12, 14, 16, 21, 31, 34, 37, 39, 40, 41, 42, 44, 45, 46, 47, 51, 55, 57]",10.0,5,10.0,R$80,41297862,1.0,25.889800066018985,770.0,70
True,95.0,10.0,Real Bed,3,10.0,False,Entire home/apt,10086081,10.0,https://www.airbnb.com.br/rooms/10086081,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 31, 35, 36, 40, 41, 43, 44, 45, 46, 47]",10.0,5,9.0,R$245,18987008,1.0,79.28751270218316,742.0,94
False,100.0,10.0,Real Bed,3,10.0,True,Entire home/apt,54614,10.0,https://www.airbnb.com.br/rooms/54614,"[1, 2, 3, 4, 6, 7, 8, 9, 12, 14, 15, 16, 17, 18, 19, 21, 28, 30, 31, 33, 34, 37, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55]",10.0,4,10.0,R$149,256576,1.0,48.219752622960364,583.0,55
False,90.0,9.0,Real Bed,2,10.0,False,Entire home/apt,6640040,9.0,https://www.airbnb.com.br/rooms/6640040,"[1, 2, 3, 4, 8, 11, 14, 21, 28, 33, 40, 41, 45, 46]",10.0,4,9.0,R$136,9835892,1.0,44.01266011223228,6818.0,39
False,93.0,10.0,Real Bed,2,9.0,False,Entire home/apt,12380859,9.0,https://www.airbnb.com.br/rooms/12380859,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 21, 28, 32, 35, 37, 38, 39, 43, 49, 50]",10.0,3,9.0,R$100,48781186,1.0,32.36225008252374,1858.0,27
True,97.0,10.0,Real Bed,2,10.0,True,Private room,7717712,10.0,https://www.airbnb.com.br/rooms/7717712,"[3, 4, 8, 11, 28, 31, 32, 33, 39, 40, 41, 42, 50]",10.0,4,10.0,R$98,25948764,1.0,31.71500508087326,1561.0,77
True,91.0,9.0,Real Bed,2,10.0,False,Entire home/apt,16766258,10.0,https://www.airbnb.com.br/rooms/16766258,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 33, 34, 40, 41, 43, 44, 47, 49, 50]",10.0,4,10.0,R$195,103573796,1.0,63.106387660921285,2369.0,7
True,93.0,9.0,Real Bed,3,9.0,True,Private room,15325748,9.0,https://www.airbnb.com.br/rooms/15325748,"[1, 3, 4, 8, 9, 17, 18, 19, 31, 33, 40, 41, 45, 46, 47]",9.0,5,9.0,R$60,75116532,1.0,19.417350049514248,615.0,33
True,95.0,10.0,Real Bed,3,10.0,False,Entire home/apt,12409801,9.0,https://www.airbnb.com.br/rooms/12409801,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 25, 28, 33, 34, 40, 43, 44, 51, 55]",10.0,4,10.0,R$161,26677942,0.99099999666214,52.103222632863215,1184.0,54
False,95.0,10.0,Real Bed,2,10.0,False,Entire home/apt,13800484,9.0,https://www.airbnb.com.br/rooms/13800484,"[1, 3, 4, 8, 15, 21, 30, 33, 34, 40, 41, 49, 50]",10.0,3,10.0,R$86,81152470,1.0,27.83153507097041,421.0,15
False,96.0,10.0,Real Bed,2,10.0,False,Entire home/apt,16974204,10.0,https://www.airbnb.com.br/rooms/16974204,"[1, 2, 3, 4, 5, 7, 8, 9, 14, 15, 21, 28, 40, 41, 44, 45, 51, 53]",10.0,5,10.0,R$199,113560379,1.0,64.40087766422224,3881.0,5
True,97.0,10.0,Real Bed,3,10.0,True,Entire home/apt,9489018,10.0,https://www.airbnb.com.br/rooms/9489018,"[1, 3, 4, 6, 8, 9, 14, 21, 28, 31, 33, 35, 36, 37, 39, 40, 41, 43, 44, 45, 46, 47, 51, 55]",10.0,5,10.0,R$160,6489345,1.0,51.77960013203797,1700.0,22
False,99.0,10.0,Real Bed,2,10.0,True,Private room,3129715,10.0,https://www.airbnb.com.br/rooms/3129715,"[1, 2, 3, 4, 5, 8, 14, 21, 28, 30, 31, 33, 39, 40, 42, 43, 44, 45, 46, 47, 50]",10.0,4,10.0,R$88,15893880,1.0,28.478780072620893,1248.0,52
True,,,Real Bed,2,,False,Private room,17859197,,https://www.airbnb.com.br/rooms/17859197,"[1, 4, 8, 21, 33, 37, 39, 40, 42, 45, 46, 47, 49]",,3,,R$100,120354647,1.0,32.36225008252374,2027.0,0
True,96.0,10.0,Real Bed,2,9.0,False,Entire home/apt,13348041,10.0,https://www.airbnb.com.br/rooms/13348041,"[1, 4, 8, 21, 31, 33, 40, 50]",10.0,3,9.0,R$141,75233002,1.0,45.63077261635847,4954.5,7
False,95.0,10.0,Real Bed,2,10.0,False,Entire home/apt,15260796,8.0,https://www.airbnb.com.br/rooms/15260796,"[1, 4, 8, 11, 21, 33, 34, 40, 44, 49, 50]",10.0,5,10.0,R$71,17075188,1.0,22.97719755859185,6637.5,13
False,100.0,10.0,Real Bed,2,10.0,False,Entire home/apt,15494031,10.0,https://www.airbnb.com.br/rooms/15494031,"[1, 4, 8, 14, 15, 21, 28, 33, 39, 40, 41, 44, 45, 46, 47, 49, 50]",10.0,5,10.0,R$95,6629270,1.0,30.744137578397552,5539.0,2
True,90.0,10.0,Real Bed,3,10.0,False,Entire home/apt,13488301,10.0,https://www.airbnb.com.br/rooms/13488301,"[1, 3, 4, 8, 14, 28, 31, 33, 34, 35, 36, 37, 38, 39, 40, 41, 43, 44, 45, 46, 47, 51, 53, 57]",10.0,5,8.0,R$230,989932,1.0,74.52450127987731,809.5,2
True,98.0,10.0,Real Bed,2,10.0,True,Private room,10207626,10.0,https://www.airbnb.com.br/rooms/10207626,"[1, 4, 8, 14, 17, 19, 28, 40, 42, 44, 46, 47, 49, 50]",10.0,4,10.0,R$75,46481921,1.0,24.271687561892804,326.0,28
True,96.0,10.0,Real Bed,2,10.0,False,Entire home/apt,13459327,10.0,https://www.airbnb.com.br/rooms/13459327,"[1, 2, 3, 4, 6, 8, 9, 14, 21, 28, 31, 33, 34, 39, 40, 41, 43, 44, 46, 47]",10.0,3,10.0,R$130,9613954,1.0,42.07092510728086,86.0,35
False,60.0,10.0,Real Bed,3,10.0,False,Entire home/apt,17415626,10.0,https://www.airbnb.com.br/rooms/17415626,"[4, 8, 14, 21, 28, 31, 33, 34, 40, 42, 44, 45, 46, 47, 57]",10.0,4,6.0,R$142,75869314,0.9549999833106996,45.954395117183715,22588.0,1
True,100.0,10.0,Real Bed,2,10.0,False,Entire home/apt,10779485,10.0,https://www.airbnb.com.br/rooms/10779485,"[1, 3, 4, 8, 14, 21, 28, 33, 38, 40, 41, 43, 44, 46, 47, 49, 50]",10.0,3,10.0,R$90,20519642,1.0,29.126025074271364,0.0,4
True,100.0,10.0,Real Bed,1,10.0,True,Private room,9489700,10.0,https://www.airbnb.com.br/rooms/9489700,"[1, 3, 4, 7, 8, 14, 15, 21, 28, 33, 39, 40, 42, 43, 44, 45, 46, 47, 49, 50]",10.0,4,10.0,R$65,40606873,0.75,21.03546255364043,5026.5,13
False,98.0,10.0,Real Bed,2,10.0,False,Entire home/apt,15547100,10.0,https://www.airbnb.com.br/rooms/15547100,"[1, 5, 6, 8, 9, 15, 21, 31, 40, 44, 47, 49]",10.0,3,10.0,R$95,75432917,1.0,30.744137578397552,9676.0,16
False,91.0,10.0,Real Bed,3,10.0,False,Entire home/apt,15752447,7.0,https://www.airbnb.com.br/rooms/15752447,"[1, 3, 4, 8, 15, 21, 31, 33, 34, 35, 36, 39, 40, 41, 44, 45, 46, 47, 50, 51, 55]",10.0,5,10.0,R$90,32956972,1.0,29.126025074271364,6863.0,9
